,post_code,post_code_suffix
10442,98047,1390
10443,98055,7337
10444,98065,8728
10445,98065,8730
10446,98065,8728
10447,98065,8726
10448,98065,8723
10449,98065,8725
10450,98065,8723
10451,98065,8723
10452,98065,8723
10453,98065,9489
10454,98065,9491
10455,98065,9491
10456,98065,9497
10457,98065,9487
10458,98065,8740
10459,98065,9498
10460,98065,9497
10461,98065,9247
10462,98031,1317
10463,98038,5162
10464,98118,3242
10465,98103,3906
10466,98092,8731
10467,United States,98047
10468,98042,5930
10469,98042,9268
10470,98092,2732
10471,98029,7411
10472,98074,3684
10473,98052,4829
10474,98038,7119
10475,98052,4845
10476,98047,1010
10477,98042,6820
10478,98199,1507
10479,98029,7315
10480,98059,4834
10481,98115,3981
10482,98029,7315
10483,98042,9268
10484,98034,3319
10485,98052,4845
10486,98022,7395
10487,98052,4829
10488,98059,4834
10489,98038,8252
10490,United States,98005
10491,98075,4715
10492,98042,9264
10493,United States,98070
10494,98052,4845
10495,98042,6852
10496,98033,7720
10497,98116,2219
10498,98074,6678
10499,98115,7240
10500,United States,98031
10501,98052,1629
10502,98077,5007
10503,98072,7935
10504,98198,2601
10505,United States,98019
10506,98075,7219
10507,98198,4102
10508,98038,3356
10509,98023,3940
10510,98075,7503
10511,98059,9232
10512,98022,9666
10513,98038,3355
10514,98055,7338
10515,98038,3349
10516,United States,98042
10517,98092,2056
10518,98008,2542
10519,United States,98168
10520,98033,8264
10521,United States,98031
10522,98053,5672
10523,98022,9144
10524,98053,6274
10525,98028,4929
10526,98034,3230
10527,98133,6112
10528,98053,6269
10529,United States,98042
10530,98052,2876
10531,98039,1026
10532,98075,4115
10533,98038,3357
10534,98053,6277
10535,98126,2994
10536,98038,7105
10537,98072,8801
10538,98047,1482
10539,98042,6857
10540,98052,2333
10541,98019,8494
10542,98106,1547
10543,United States,98022
10544,98005,3711
10545,98052,1629
10546,98042,6853
10547,98119,2908
10548,98059,4875
10549,98031,5504
10550,98168,2323
10551,98027,5649
10552,98042,6853
10553,98126,2354
10554,98053,9165
10555,98042,6857
10556,98072,8768
10557,98029,7812
10558,98038,3356
10559,98106,1547
10560,98075,7501
10561,98042,6855
10562,98075,7501
10563,98118,3162
10564,98155,6021
10565,98092,5951
10566,98052,4828
10567,98042,6857
10568,98055,5757
10569,United States,98042
10570,98034,5720
10571,98115,3465
10572,United States,98038
10573,98074,4394
10574,98031,1882
10575,98011,2207
10576,98126,2910
10577,98122,6068
10578,98033,8035
10579,98074,6800
10580,98031,5567
10581,98040,5511
10582,98133,8823
10583,98030,7653
10584,98065,9245
10585,98010,1315
10586,98059,6227
10587,98027,3209
10588,98010,9222
10589,United States,98058
10590,United States,98052
10591,98052,1727
10592,98027,8670
10593,98075,9534
10594,98001,2605
10595,98072,8678
10596,98011,6211
10597,98023,3931
10598,98042,4898
10599,98038,7512
10600,98042,3730
10601,98075,9230
10602,98052,1710
10603,98058,7101
10604,98031,3287
10605,98075,9506
10606,98010,9221
10607,United States,98028
10608,98042,3730
10609,98072,8688
10610,98042,8397
10611,98065,5006
10612,98075,8021
10613,98030,6634
10614,98065,5010
10615,98030,6634
10616,98029,3673
10617,98065,5030
10618,98042,8398
10619,98029,3677
10620,98065,5007
10621,United States,98030
10622,98030,6598
10623,98029,3669
10624,United States,98042
10625,United States,98030
10626,98042,8395
10627,98052,2634
10628,98029,7342
10629,98029,7342
10630,98065,5026
10631,98029,3669
10632,98065,5026
10633,98029,3679
10634,98042,8363
10635,98023,8003
10636,United States,98023
10637,98059,4943
10638,United States,98029
10639,98166,1417
10640,98053,5731
10641,98030,7064
10642,98059,7014
10643,United States,98042
10644,98027,8799
10645,United States,98058
10646,United States,98126
10647,98001,8879
10648,98075,8177
10649,98126,3284
10650,98028,2123
10651,98053,5765
10652,98006,3751
10653,United States,98126
10654,98033,4407
10655,98126,2954
10656,98059,4098
10657,98059,4942
10658,98126,2910
10659,98004,7241
10660,98011,3345
10661,98027,5490
10662,United States,98126
10663,98075,8177
10664,98122,3136
10665,98059,3281
10666,98028,2825
10667,98188,3282
10668,98053,5744
10669,United States,98055
10670,98002,1213
10671,United States,98027
10672,United States,98198
10673,98155,1328
10674,98052,1203
10675,98053,5739
10676,98053,5732
10677,98031,2183
10678,98052,2352
10679,98052,2350
10680,98108,1866
10681,United States,98059
10682,98005,1051
10683,98053,5732
10684,98028,2028
10685,98014,8752
10686,98072,8684
10687,98053,5745
10688,United States,98030
10689,98023,7280
10690,98056,1531
10691,98045,7980
10692,United States,98030
10693,98038,7527
10694,98004,7143
10695,98004,6296
10696,98023,6978
10697,98126,2954
10698,98053,5732
10699,98003,8626
10700,98126,2997
10701,98059,4092
10702,98008,3810
10703,98168,3958
10704,98028,3107
10705,United States,98106
10706,98030,4974
10707,98029,5406
10708,98057,3419
10709,98023,3228
10710,98053,5731
10711,98053,5742
10712,98001,8781
10713,98023,6978
10714,United States,98047
10715,98065,9253
10716,98168,2024
10717,98028,2116
10718,United States,98030
10719,98053,5731
10720,98146,1080
10721,United States,98030
10722,98042,5816
10723,98051,8961
10724,98059,4482
10725,98051,8959
10726,98042,3932
10727,98029,5411
10728,98002,1217
10729,98166,2631
10730,United States,98126
10731,98038,5168
10732,98092,8796
10733,98126,2128
10734,98027,5648
10735,98144,7240
10736,98028,8632
10737,98146,3848
10738,98056,1609
10739,98042,4166
10740,98042,4168
10741,98059,3094
10742,98052,2348
10743,United States,98038
10744,98038,7123
10745,98052,4600
10746,98028,2158
10747,United States,98038
10748,98075,7990
10749,98028,4423
10750,98075,7956
10751,98038,7124
10752,98038,7123
10753,98022,9207
10754,United States,98011
10755,98042,8390
10756,98029,5408
10757,98177,2524
10758,98022,2817
10759,98042,8381
10760,98023,7220
10761,United States,98011
10762,98103,4606
10763,98198,2702
10764,98052,8691
10765,98092,2517
10766,98027,2830
10767,98027,2832
10768,98027,2830
10769,98053,6293
10770,98006,1556
10771,98038,7118
10772,98053,6280
10773,98059,5068
10774,98059,8131
10775,98059,4989
10776,98027,5490
10777,98042,5731
10778,98001,9552
10779,98031,0009
10780,98030,7045
10781,98059,7077
10782,98106,3322
10783,98019,6802
10784,98038,5154
10785,United States,98072
10786,98002,1233
10787,United States,98059
10788,98059,4971
10789,98059,5061
10790,98034,3544
10791,United States,98092
10792,98027,5490
10793,98027,5486
10794,United States,98014
10795,98053,5764
10796,98053,5760
10797,98004,1909
10798,98072,3703
10799,98059,5053
10800,98031,0074
10801,98004,1324
10802,98030,8669
10803,98056,3861
10804,98074,6624
10805,98056,3861
10806,98033,4914
10807,98074,7602
10808,98052,8691
10809,98028,3928
10810,98122,5818
10811,98065,9248
10812,98019,8461
10813,98074,5023
10814,98133,6805
10815,98038,5908
10816,United States,98028
10817,98052,6439
10818,98038,8321
10819,United States,98019
10820,98019,6336
10821,United States,98065
10822,98052,0547
10823,98022,7396
10824,United States,98108
10825,98042,6684
10826,United States,98126
10827,United States,98092
10828,98092,6522
10829,United States,98092
10830,98042,3422
10831,98056,1032
10832,98168,4459
10833,98116,2904
10834,98042,6670
10835,98042,4836
10836,United States,98019
10837,98033,8616
10838,98042,9272
10839,98065,5049
10840,98029,7508
10841,United States,98065
10842,United States,98065
10843,98014,7605
10844,98059,4473
10845,98072,7900
10846,98030,7045
10847,98002,1231
10848,United States,98004
10849,98055,4106
10850,98006,5724
10851,98038,7122
10852,98166,3913
10853,United States,98056
10854,98038,7117
10855,98074,6961
10856,98065,5077
10857,United States,98031
10858,United States,98065
10859,United States,98092
10860,United States,98092
10861,United States,98092
10862,United States,98031
10863,United States,98010
10864,United States,98092
10865,United States,98047
10866,United States,98092
10867,98019,6808
10868,98031,2470
10869,United States,98125
10870,98075,5980
10871,98003,7675
10872,98030,8878
10873,98023,7401
10874,98059,4208
10875,98053,8634
10876,United States,98038
10877,98029,6221
10878,United States,98092
10879,98168,3825
10880,United States,98038
10881,98028,4640
10882,98144,5411
10883,United States,98004
10884,98038,3147
10885,United States,98038
10886,98019,8222
10887,United States,98125
10888,United States,98038
10889,United States,98058
10890,United States,98065
10891,United States,98038
10892,98056,2216
10893,United States,98038
10894,98030,8876
10895,98117,5043
10896,98092,7149
10897,98199,1479
10898,98075,6084
10899,United States,98126
10900,98028,2707
10901,United States,98092
10902,98055,5250
10903,United States,98092
10904,98027,5490
10905,United States,98092
10906,98065,5039
10907,98038,4720
10908,98059,4983
10909,98065,5071
10910,United States,98092
10911,United States,98042
10912,98177,4328
10913,98112,3616
10914,United States,98092
10915,98042,8028
10916,98199,2541
10917,United States,98178
10918,United States,98022
10919,98027,5490
10920,United States,98065
10921,United States,98092
10922,98038,3163
10923,98118,3706
10924,United States,98056
10925,98042,5324
10926,98092,2517
10927,98023,7892
10928,98125,8155
10929,98023,7401
10930,98144,2946
10931,98074,6961
10932,98059,2200
10933,98052,0565
10934,United States,98028
10935,United States,98027
10936,98052,6438
10937,98075,9420
10938,United States,98065
10939,98042,6675
10940,98034,3528
10941,United States,98108
10942,98038,7109
10943,United States,98092
10944,United States,98108
10945,98065,5002
10946,98059,5068
10947,98038,8321
10948,98019,8149
10949,United States,98033
10950,98002,1231
10951,98059,3282
10952,98019,8103
10953,98106,1220
10954,United States,98074
10955,98112,4706
10956,98027,5483
10957,98030,7060
10958,United States,98092
10959,United States,98033
10960,98092,6597
10961,98059,4474
10962,98108,1645
10963,98108,2950
10964,98030,8876
10965,98027,7818
10966,United States,98112
10967,United States,98038
10968,98074,6654
10969,98011,9521
10970,United States,98075
10971,98133,7412
10972,United States,98003
10973,98019,8362
10974,United States,98118
10975,98065,5077
10976,United States,98059
10977,United States,98092
10978,98006,2038
10979,United States,98059
10980,United States,98059
10981,98136,1046
10982,98177,2215
10983,98055,6807
10984,United States,98092
10985,98053,6279
10986,United States,98108
10987,98001,9018
10988,98074,7160
10989,98059,8215
10990,98038,3276
10991,United States,98001
10992,United States,98001
10993,98042,3358
10994,98052,6435
10995,98042,5600
10996,98065,5072
10997,98031,2409
10998,98023,7303
10999,98038,7526
11000,98053,2528
11001,98178,3323
11002,98053,6281
11003,United States,98065
11004,United States,98092
11005,98052,6403
11006,98092,6521
11007,United States,98092
11008,98058,8218
11009,United States,98092
11010,98058,8250
11011,98019,8104
11012,98042,9272
11013,98029,5407
11014,98059,4930
11015,United States,98058
11016,98038,8130
11017,98126,4104
11018,98019,8222
11019,98052,7046
11020,United States,98042
11021,United States,98065
11022,98053,5760
11023,98010,1275
11024,98019,8104
11025,98002,1231
11026,98059,4694
11027,United States,98065
11028,98019,6811
11029,United States,98027
11030,98155,5230
11031,98027,5483
11032,United States,98011
11033,98038,8321
11034,United States,98059
11035,98059,8592
11036,98074,7148
11037,98065,3501
11038,98034,4787
11039,98029,6820
11040,United States,98042
11041,98059,4882
11042,98034,5013
11043,United States,98059
11044,98007,6334
11045,United States,98092
11046,98028,6625
11047,98027,5490
11048,United States,98053
11049,98052,6439
11050,United States,98198
11051,United States,98108
11052,United States,98023
11053,98030,8675
11054,98042,6675
11055,United States,98010
11056,98027,8672
11057,98155,7000
11058,98011,4188
11059,98058,8225
11060,98057,5611
11061,98038,7122
11062,United States,98065
11063,United States,98075
11064,98027,9787
11065,98199,2538
11066,United States,98056
11067,98027,5490
11068,United States,98059
11069,98146,1304
11070,United States,98065
11071,98074,6961
11072,98092,1900
11073,98038,8110
11074,United States,98010
11075,98027,5484
11076,98055,5792
11077,98028,4774
11078,98065,5007
11079,98108,2937
11080,98038,7122
11081,98006,6015
11082,United States,98065
11083,United States,98019
11084,98092,6521
11085,United States,98199
11086,United States,98075
11087,98029,5404
11088,98023,7402
11089,United States,98030
11090,United States,98075
11091,98019,8104
11092,98125,5809
11093,98028,6358
11094,United States,98112
11095,98075,9266
11096,98030,7539
11097,United States,98027
11098,98042,6679
11099,98027,8672
11100,United States,98168
11101,United States,98092
11102,98042,4310
11103,98075,9117
11104,United States,98022
11105,United States,98038
11106,98092,7149
11107,98059,4090
11108,98033,5960
11109,United States,98042
11110,98038,7109
11111,98038,5905
11112,98059,4922
11113,98065,5063
11114,98031,3107
11115,United States,98075
11116,98042,5324
11117,98053,6288
11118,98038,7527
11119,98166,3906
11120,98027,5490
11121,United States,98092
11122,98053,7559
11123,98115,3218
11124,98005,1317
11125,United States,98023
11126,United States,98030
11127,98199,1503
11128,United States,98092
11129,98052,6875
11130,98038,5128
11131,98038,4720
11132,United States,98118
11133,98031,1569
11134,United States,98027
11135,98118,6467
11136,United States,98019
11137,98058,9620
11138,98178,3907
11139,98001,9018
11140,98117,2310
11141,98031,1901
11142,98019,8188
11143,98031,3239
11144,98072,9208
11145,United States,98027
11146,98092,3267
11147,98042,4836
11148,98059,8590
11149,United States,98065
11150,98056,2543
11151,United States,98092
11152,United States,98038
11153,98042,6675
11154,United States,98034
11155,98042,6675
11156,98030,4953
11157,98055,5878
11158,United States,98059
11159,United States,98074
11160,98144,2946
11161,United States,98002
11162,United States,98001
11163,98065,5071
11164,United States,98052
11165,98059,5101
11166,98038,7557
11167,98038,5905
11168,98198,2702
11169,98059,8589
11170,United States,98042
11171,United States,98092
11172,98004,2707
11173,98074,7025
11174,98177,5344
11175,United States,98042
11176,98122,6409
11177,United States,98030
11178,98059,4499
11179,98065,5039
11180,United States,98065
11181,98198,2702
11182,98052,0543
11183,United States,98030
11184,98033,5294
11185,98092,6521
11186,98092,8389
11187,United States,98038
11188,98056,3961
11189,United States,98075
11190,United States,98031
11191,United States,98092
11192,United States,98092
11193,98092,8389
11194,98028,3642
11195,United States,98092
11196,United States,98092
11197,98092,8389
11198,United States,98092
11199,98034,5809
11200,United States,98092
11201,98092,8441
11202,98117,3349
11203,United States,98136
11204,United States,98075
11205,United States,98055
11206,United States,98056
11207,98034,2173
11208,United States,98055
11209,98023,5537
11210,United States,98001
11211,98033,5508
11212,United States,98002
11213,98077,9481
11214,United States,98002
11215,United States,98001
11216,United States,98002
11217,98031,1730
11218,98112,2714
11219,United States,98045
11220,United States,98056
11221,United States,98056
11222,United States,98002
11223,98002,7036
11224,United States,98002
11225,United States,98002
11226,United States,98031
11227,United States,98002
11228,98115,5811
11229,United States,98115
11230,United States,98002
11231,United States,98002
11232,United States,98002
11233,98053,8451
11234,United States,98011
11235,98115,2723
11236,98001,9767
11237,98146,2209
11238,98001,9767
11239,98053,5773
11240,United States,98002
11241,United States,98146
11242,United States,98002
11243,United States,98146
11244,United States,98045
11245,United States,98002
11246,United States,98002
11247,United States,98001
11248,United States,98002
11249,United States,98002
11250,United States,98042
11251,United States,98002
11252,98014,9723
11253,98072,4552
11254,98033,8124
11255,United States,98002
11256,98125,4303
11257,98038,4717
11258,98001,9255
11259,United States,98002
11260,United States,98065
11261,98042,3014
11262,United States,98092
11263,98065,5012
11264,United States,98042
11265,United States,98092
11266,98001,2507
11267,United States,98092
11268,United States,98092
11269,98042,8360
11270,United States,98092
11271,United States,98092
11272,United States,98092
11273,United States,98059
11274,United States,98074
11275,98042,6002
11276,United States,98074
11277,United States,98042
11278,United States,98042
11279,United States,98042
11280,United States,98042
11281,98059,8629
11282,United States,98042
11283,United States,98042
11284,United States,98074
11285,United States,98074
11286,98075,7140
11287,United States,98042
11288,United States,98074
11289,United States,98042
11290,98118,1135
11291,United States,98059
11292,United States,98045
11293,98029,7627
11294,98059,5251
11295,98092,0911
11296,98092,0911
11297,United States,98092
11298,98058,6815
11299,United States,98092
11300,United States,98029
11301,United States,98092
11302,98034,4519
11303,98034,1335
11304,98092,3285
11305,98056,2263
11306,United States,98072
11307,98029,6518
11308,98034,1305
11309,98178,3860
11310,98178,3860
11311,United States,98002
11312,98034,1305
11313,United States,98178
11314,United States,98072
11315,98072,9222
11316,98126,3833
11317,98053,6288
11318,United States,98126
11319,98028,2122
11320,98074,6743
11321,98057,3404
11322,United States,98059
11323,98074,6651
11324,98133,7178
11325,United States,98059
11326,98133,7253
11327,98136,2113
11328,98118,4325
11329,98092,6463
11330,98133,7253
11331,98133,7178
11332,United States,98065
11333,98053,6303
11334,98092,6463
11335,98133,7253
11336,98092,6462
11337,United States,98065
11338,United States,98133
11339,United States,98053
11340,United States,98053
11341,98103,4316
11342,98028,4451
11343,98034,2052
11344,United States,98052
11345,United States,98052
11346,United States,98106
11347,98034,2336
11348,98034,5501
11349,United States,98034
11350,United States,98003
11351,United States,98034
11352,98112,5464
11353,98034,2052
11354,98058,9129
11355,98045,7906
11356,United States,98006
11357,United States,98059
11358,98122,5734
11359,98034,2754
11360,98102,5915
11361,98059,4834
11362,98155,7117
11363,United States,98117
11364,United States,98034
11365,98055,7135
11366,98178,4627
11367,98146,2237
11368,98146,2237
11369,98146,2237
11370,United States,98146
11371,98146,2256
11372,United States,98031
11373,United States,98031
11374,98198,9131
11375,98133,3606
11376,98144,4350
11377,98075,6824
11378,98092,0900
11379,United States,98074
11380,United States,98031
11381,98092,3665
11382,98177,2804
11383,98092,0900
11384,98059,3736
11385,98074,6683
11386,98116,2002
11387,98092,0900
11388,98133,3606
11389,98034,3930
11390,United States,98031
11391,United States,98198
11392,98092,3665
11393,United States,98031
11394,98092,0900
11395,98075,6824
11396,98178,4627
11397,United States,98031
11398,98059,4834
11399,98092,3665
11400,98125,4225
11401,98125,4225
11402,98125,4225
11403,98056,7405
11404,98056,3989
11405,98028,2137
11406,98053,9416
11407,98028,2137
11408,98040,4707
11409,98108,3101
11410,98118,4152
11411,98001,6516
11412,98006,8929
11413,98168,2513
11414,98052,2285
11415,98117,6220
11416,United States,98001
11417,98126,3149
11418,United States,98115
11419,98075,9596
11420,98034,2235
11421,98033,5921
11422,98056,3946
11423,United States,98053
